Sleep_Current,Motor_Peak_Current,Failure_Mode
0.00002458386885126,0.476898534,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002842839145768,0.515603877,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002493337090637,0.480873729,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002493337090637,0.480873729,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002787917394248,0.467284913,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00003092483470840,0.497850628,TEST KEYS Error Keys Found = 4
0.00002663095231677,0.498172419,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002448401112112,0.48078166,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002688059664213,0.446322045,TEST KEYS Error Keys Found = 2
0.00002757960075228,0.439683143,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002752967188723,0.447004674,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002478358431139,0.472707897,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002633137912694,0.484355825,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002558244615165,0.478176317,Previous Station completed error
0.00002473365544634,0.470998279,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002343550495587,0.445822675,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002463379771619,0.545270892,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002463379771618,0.469476398,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002463379771618,0.469476398,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002882782237778,0.483709943,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00003017590173324,0.496284955,TEST KEYS Error Keys Found = 8
0.00002498329977142,0.509963799,TEST KEYS Error Keys Found = 2
0.00002498329977142,0.509963799,Previous Station completed error
0.00002782924507743,0.481445416,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002728002756227,0.447469563,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002728002756227,0.447469563,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002493337090636,0.464839448,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002343550495574,0.491297499,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002303607403575,0.471077417,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002613166366688,0.450438587,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002603180593677,0.434017109,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002393479360597,0.468581369,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002673081004704,0.456273283,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002633137912690,0.456618792,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002438415339108,0.477771598,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002792910280746,0.472023221,TEST KEYS Error Keys Found = 0
0.00002902753783751,0.471611806,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002513308636628,0.466086568,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002398472247108,0.45825182,TEST KEYS Error Keys Found = 0
0.00002553251728661,0.530163572,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002747974302217,0.533492988,TEST KEYS Error Keys Found = 0
0.00002593194820674,0.498536402,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002403465133604,0.501796515,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002563237501669,0.473211631,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002887775124235,0.456652048,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002593194820682,0.470696909,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002428429566122,0.46245903,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002653109458703,0.513259761,TEST KEYS Error Keys Found = 12
0.00002438415339116,0.477949539,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002583209047634,0.478593173,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002708031210217,0.479622309,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002498329977137,0.481462841,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002443408225623,0.476683342,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002483351317635,0.444374766,Retry:KEYS TEST
0.00002493337090618,0.437331492,TEST KEYS Error Keys Found = 4
0.00002752967188734,0.483686427,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002208742560007,0.451823021,Retry:KEYS TEST
0.00002728002756160,0.459600298,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002822867599757,0.448065065,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002488344204118,0.479326833,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002628145026154,0.478620641,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002263664311539,0.445931054,TEST KEYS Error Keys Found = 0
0.00002987632854319,0.454913021,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002927718216298,0.539304088,TEST KEYS Error Keys Found = 6
0.00002907746670289,0.470106549,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002897760897222,0.458405713,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002463379771606,0.436744693,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002713024096700,0.479404769,TEST KEYS Error Keys Found = 4
0.00002333564722537,0.466513112,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002513308636634,0.47850455,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002438415339122,0.46928472,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002553251728654,0.509150311,LOCK POSITION CONFIRMATION Error; (0)
0.00002378500701092,0.488809039,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002418443793108,0.471874334,TEST KEYS Error Keys Found = 0
0.00002757960075237,0.464144532,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002877789351278,0.473173185,Retry:KEYS TEST
0.00002807888940260,0.469016901,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002728002756228,0.476373082,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002897760897281,0.500592577,TEST KEYS Error Keys Found = 0
0.00002623152139690,0.447359568,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002877789351270,0.472382611,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002922725329781,0.464400518,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002922725329781,0.464400518,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002822867599765,0.47566524,Retry:KEYS TEST
0.00003062526151833,0.457655516,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002528287296159,0.448568709,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002398472247110,0.489916264,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002588201934149,0.480372892,Retry:KEYS TEST
0.00002493337090644,0.479576824,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002478358431140,0.471945632,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002243692765540,0.470257136,Retry:KEYS TEST
0.00002383493587597,0.506787066,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002478358431129,0.476440337,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002648116572199,0.481019172,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002573223274663,0.453617063,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002812881826740,0.457308211,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002423436679606,0.511567317,Retry:KEYS TEST
0.00002742981415736,0.504498771,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002343550495585,0.451470818,Retry:KEYS TEST
0.00002732995642722,0.470675838,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002618159253186,0.447307094,UNLOCK POSITION CONFIRMATION Error; (1)
0.00003042554605829,0.4522911,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002333564722587,0.460093496,Retry:KEYS TEST
0.00002503322863646,0.455343207,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002578216161174,0.472297633,Retry:KEYS TEST
0.00002473365544639,0.459534245,TEST KEYS Error Keys Found = 0
0.00002693052550712,0.469552388,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002558244615162,0.446259437,TEST KEYS Error Keys Found = 0
0.00002757960075235,0.461238718,Retry:KEYS TEST
0.00002558244615158,0.448033264,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002603180593642,0.441405102,Retry:KEYS TEST
0.00002423436679600,0.447153211,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002897760897281,0.454186203,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002742981415674,0.458286918,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002742981415674,0.458286918,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002742981415674,0.458286918,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002688059664216,0.498253454,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002693052550716,0.506517899,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002628145026196,0.443152256,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002463379771621,0.454145211,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002708031210223,0.451750369,Retry:KEYS TEST
0.00003012597286824,0.469873884,TEST KEYS Error Keys Found = 0
0.00002453393998620,0.482353773,Retry:KEYS TEST
0.00002453393998615,0.470450609,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002453393998614,0.448195833,TEST KEYS Error Keys Found = 0
0.00002817874713240,0.463900379,TEST KEYS Error Keys Found = 8
0.00002708031210208,0.468232465,TEST KEYS Error Keys Found = 4
0.00002887775124281,0.478037015,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002613166366686,0.518542497,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002892768010779,0.499942852,Retry:KEYS TEST
0.00002548258842144,0.482951722,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002493337090642,0.450972776,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002513308636594,0.457192525,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002388486474071,0.465366693,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002478358431135,0.470644682,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002688059664216,0.477677676,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002553251728658,0.451709533,TEST KEYS Error Keys Found = 0
0.00002638130799194,0.448367935,TEST KEYS Error Keys Found = 0
0.00002713024096725,0.472697613,TEST KEYS Error Keys Found = 0
0.00002523294409632,0.447775626,TEST KEYS Error Keys Found = 2
0.00002633137912697,0.467265047,Retry:KEYS TEST
0.00002792910280753,0.458293159,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002762952961734,0.467267889,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002388486474105,0.535270212,TEST KEYS Error Keys Found = 8
0.00002563237501671,0.475316135,TEST KEYS Error Keys Found = 4
0.00002563237501671,0.475316135,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002493337090635,0.466789769,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002832853372739,0.470473926,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002528287296159,0.483093521,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002673081004689,0.474777756,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002822867599766,0.479779535,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002822867599766,0.479779535,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002802896053722,0.491693386,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002747974302237,0.445991417,Retry:KEYS TEST
0.00002648116572196,0.469443392,LOCK POSITION CONFIRMATION Error; (0)
0.00002368514928090,0.49048701,TEST KEYS Error Keys Found = 0
0.00002757960075231,0.4484971,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002633137912655,0.49525073,TEST KEYS Error Keys Found = 6
0.00002558244615168,0.45881442,Retry:KEYS TEST
0.00002603180593675,0.458915324,TEST KEYS Error Keys Found = 0
0.00002742981415733,0.472515371,Retry:KEYS TEST
0.00002658102345182,0.484378047,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002802896053738,0.42443355,TEST KEYS Error Keys Found = 2
0.00002583209047660,0.477143336,Retry:KEYS TEST
0.00002568230388158,0.473343194,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002618159253184,0.454925053,TEST KEYS Error Keys Found = 4
0.00002608173480168,0.450568074,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002573223274655,0.444178961,Retry:KEYS TEST
0.00002388486474099,0.467012501,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002538273069154,0.481369975,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002578216161150,0.461055428,UNLOCK POSITION CONFIRMATION Error; (1)
0.00008270106772197,0.460137134,SLEEP CURRENT Error; (8.270106772197e-05)
0.00002852824918746,0.441335342,Retry:KEYS TEST
0.00002683066777690,0.476738512,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002383493587587,0.473432666,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002478358431112,0.488509467,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002478358431112,0.488509467,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002628145026144,0.448202027,TEST KEYS Error Keys Found = 0
0.00002308600290068,0.437474513,TEST KEYS Error Keys Found = 4
0.00002827860486236,0.459469735,Retry:KEYS TEST
0.00002413450906587,0.457089524,Retry:KEYS TEST
0.00002263664311549,0.479250292,Retry:KEYS TEST
0.00002523294409654,0.461382164,Retry:KEYS TEST
0.00002508315750146,0.476758736,Retry:KEYS TEST
0.00002588201934170,0.480635171,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002693052550720,0.477715273,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002518301523153,0.486051812,Retry:KEYS TEST
0.00002373507814574,0.508975455,Retry:KEYS TEST
0.00002203749673527,2.58E-05,WAIT LOCK/UNLOCK Error; (2.578216161164e-05)
0.00002588201934180,0.449440922,Start Trigger Confirmation Error [005]; (0)
0.00002742981415721,0.442276203,UNLOCK POSITION CONFIRMATION Error; (1)
0.00010062553025580,0.463466,SLEEP CURRENT Error; (0.0001006255302558)
0.00002348543382092,0.469894751,Retry:KEYS TEST
0.00002303607403573,0.466373211,Retry:KEYS TEST
0.00002673081004712,2.52E-05,WAIT LOCK/UNLOCK Error; (2.523294409644e-05)
0.00002513308636637,0.445975988,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002782924507728,0.556705288,LOCK POSITION CONFIRMATION Error; (0)
0.00002892768010785,0.469066782,Retry:KEYS TEST
0.00002428429566114,0.440323183,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002633137912692,0.449067088,TEST KEYS Error Keys Found = 4
0.00002583209047650,0.477997674,TEST KEYS Error Keys Found = 0
0.00002228714106004,2.27E-05,WAIT LOCK/UNLOCK Error; (2.273650084561e-05)
0.00002573223274658,0.480229097,TEST KEYS Error Keys Found = 3
0.00002388486474101,0.456582694,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002283635857541,0.442156875,Tecla 5
0.00002683066777664,0.475923427,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002558244615158,0.443499213,Retry:KEYS TEST
0.00008649566146193,0.458355027,SLEEP CURRENT Error; (8.649566146193e-05)
0.00011290803104400,0.495298309,SLEEP CURRENT Error; (0.000112908031044)
0.00002493337090629,0.479084726,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002473365544639,0.425362729,Retry:KEYS TEST
0.00002413450906591,0.461571546,Retry:KEYS TEST
0.00002523294409643,0.468004993,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002528287296146,0.472670301,Retry:KEYS TEST
0.00002673081004684,0.432839835,TEST KEYS Error Keys Found = 0
0.00002648116572199,0.492490307,Retry:KEYS TEST
0.00002603180593686,0.478997698,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002598187707177,0.48407343,Retry:KEYS TEST
0.00002533280182659,0.475282185,TEST KEYS Error Keys Found = 0
0.00002708031210219,0.482459028,Retry:KEYS TEST
0.00002438415339114,0.467463214,Retry:KEYS TEST
0.00002518301523153,0.452754141,TEST KEYS Error Keys Found = 0
0.00002693052550710,0.481297382,TEST KEYS Error Keys Found = 0
0.00002892768010789,0.461254598,TEST KEYS Error Keys Found = 0
0.00002807888940224,0.494120085,TEST KEYS Error Keys Found = 0
0.00002408458020108,0.44387373,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002308600290076,0.483207413,TEST KEYS Error Keys Found = 0
0.00002503322863647,0.465931344,TEST KEYS Error Keys Found = 0
0.00003037561719320,0.468552711,Retry:KEYS TEST
0.00002508315750152,0.496755984,TEST KEYS Error Keys Found = 0
0.00002673081004680,0.457465286,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002802896053735,0.480524627,Retry:KEYS TEST
0.00002443408225577,0.477551056,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00003002611513812,0.464250433,TEST KEYS Error Keys Found = 0
0.00002403465133604,0.4464699,Retry:KEYS TEST
0.00002578216161175,0.497713023,Retry:KEYS TEST
0.00002533280182624,0.468394386,Retry:KEYS TEST
0.00002453393998631,0.462721259,TEST KEYS Error Keys Found = 0
0.00002473365544631,0.450507788,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002418443793117,0.503668302,Retry:KEYS TEST
0.00002263664311553,0.443524828,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002418443793112,0.48033869,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002578216161142,0.448178122,Retry:KEYS TEST
0.00002383493587601,0.453495939,Retry:KEYS TEST
0.00002493337090636,0.613069959,LOCK POSITION CONFIRMATION Error; (0)
0.00003007604400308,0.465570408,TEST KEYS Error Keys Found = 0
0.00002812881826742,0.490215838,Retry:KEYS TEST
0.00002802896053740,0.464000538,Retry:KEYS TEST
0.00002728002756231,0.518025295,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002608173480118,0.448542934,Retry:KEYS TEST
0.00002468372658093,0.479983156,TEST KEYS Error Keys Found = 8
0.00002433422452619,0.456218815,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002458386885121,0.472116439,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002418443793105,0.47096468,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002937703989297,0.475697349,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002703038323694,0.449603027,Retry:KEYS TEST
0.00002553251728630,0.444528747,Retry:KEYS TEST
0.00002728002756229,0.582448351,LOCK POSITION CONFIRMATION Error; (0)
0.00002732995642679,0.465788864,Retry:KEYS TEST
0.00002583209047662,0.491577701,Retry:KEYS TEST
0.00002618159253190,0.480427767,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002573223274638,0.479862468,TEST KEYS Error Keys Found = 4
0.00002718016983189,0.479316098,TEST KEYS Error Keys Found = 0
0.00003062526151836,0.473068738,TEST KEYS Error Keys Found = 8
0.00002762952961733,0.494647688,TEST KEYS Error Keys Found = 0
0.00002603180593685,0.454632269,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002478358431132,0.482528626,TEST KEYS Error Keys Found = 2
0.00002478358431132,0.482528626,UNLOCK POSITION CONFIRMATION Error; (1)
0.00003247262952407,0.465657981,TEST KEYS Error Keys Found = 4
0.00002563237501642,0.477388192,TEST KEYS Error Keys Found = 0
0.00002608173480183,0.473241338,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002068941737981,0.462784671,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002123863489498,0.476984813,UNLOCK POSITION CONFIRMATION Error; (1)
0.00001789340093867,0.447740227,UNLOCK POSITION CONFIRMATION Error; (1)
0.00001924148029406,0.471377342,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002163806581491,0.443225552,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002603180593660,0.462041678,Retry:KEYS TEST
0.00002438415339126,0.46495019,Retry:KEYS TEST
0.00002703038323709,0.475527546,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002678073891210,0.50210393,Retry:KEYS TEST
0.00002752967188740,0.484458979,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002548258842126,0.465690236,Retry:KEYS TEST
0.00002713024096659,0.457352998,Retry:KEYS TEST
0.00002628145026187,0.455537879,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002822867599761,0.466563093,LOCK POSITION CONFIRMATION Error; (0)
0.00002822867599761,0.469003818,LOCK POSITION CONFIRMATION Error; (0)
0.00002737988529223,0.507144458,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002403465133609,0.481049031,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002348543382015,0.478842969,Retry:KEYS TEST
0.00001944119575432,0.490935917,LOCK POSITION CONFIRMATION Error; (0)
0.00001829283185870,0.458430763,TEST KEYS Error Keys Found = 0
0.00002063948851475,0.447896157,Retry:KEYS TEST
0.00001864233391367,0.469259304,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002413450906615,0.491589386,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002183778127511,0.488349498,UNLOCK POSITION CONFIRMATION Error; (1)
0.00001989055553948,0.473148622,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002258671425020,0.484990774,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002203749673510,0.42974637,UNLOCK POSITION CONFIRMATION Error; (1)
0.00001849254731871,0.455762959,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002378500701104,0.487032568,Start Trigger Confirmation Error [005]; (0)
0.00002703038323703,0.452041708,TEST KEYS Error Keys Found = 0
0.00002732995642696,0.47630673,TEST KEYS Error Keys Found = 0
0.00002483351317622,0.464173391,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002068941737978,0.474440085,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002078927510984,0.505786099,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002283635857520,0.466943499,Retry:KEYS TEST
0.00002218728333026,0.51409158,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002128856376002,0.479922485,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002118870602981,0.451616416,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002178785241004,0.504368709,Retry:KEYS TEST
0.00002198756787028,0.507576455,Retry:KEYS TEST
0.00002318586063076,0.473906443,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002153820808513,0.454191999,TEST KEYS Error Keys Found = 8
0.00002203749673483,0.473832897,Retry:KEYS TEST
0.00001964091121440,0.476822992,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002038984418971,0.459632053,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00003057533265344,0.478992555,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002623152139687,0.462989428,Retry:KEYS TEST
0.00002408458020109,0.436665041,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002278642971063,0.462461027,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002083920397487,0.468425941,Retry:KEYS TEST
0.00002718016983221,0.505657129,Retry:KEYS TEST
0.00002173792354517,0.477765052,UNLOCK POSITION CONFIRMATION Error; (1)
0.00001964091121441,0.422837923,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002153820808510,0.477924678,Retry:KEYS TEST
0.00002218728332995,0.487390337,Retry:KEYS TEST
0.00002438415339118,0.45347387,TEST KEYS Error Keys Found = 0
0.00002258671425043,0.470861524,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00001969084007941,5.26E-05,WAIT LOCK/UNLOCK Error; (5.264389098918e-05)
0.00002093906170470,0.440200957,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002093906170470,0.440200957,UNLOCK POSITION CONFIRMATION Error; (1)
0.00001674503704303,0.421447451,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002668088118173,0.478873027,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002668088118173,0.478873027,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002668088118173,0.478873027,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002668088118173,0.478873027,Start Trigger Confirmation Error [005]; (0)
0.00002668088118187,0.468330525,Retry:PMC_DIN_WAIT_FOR_STATUS
0.00002213735446525,0.448292441,Retry:KEYS TEST
0.00002019012872963,0.503146497,Retry:KEYS TEST
0.00002028998645968,0.465860191,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002028998645968,0.465860191,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002318586063072,0.490367727,Retry:KEYS TEST
0.00002238699879049,0.440225324,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002238699879049,0.440225324,UNLOCK POSITION CONFIRMATION Error; (1)
0.00002043977305454,0.466227821,Tecla 6
0.00002263664311547,0.488579568,Retry:PMC_DIN_WAIT_FOR_STATUS
